tx_id,timestamp,amount,currency,channel,src_type,src_id,dst_type,dst_id,src_country,dst_country,ip_country,crypto_institution_registered,kyc_age_days,label,rule_hits,anomaly_score,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,card_present,recurring,standing_order,is_cross_border,ip_country,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,crypto_institution_registered,card_present,recurring,standing_order,is_cross_border
9573,2025-07-10T06:37:23.535Z,7050.31,EUR,CRYPTO,company,912,customer,729,CH,CN,,true,,normal,FONDS_SEIN_PAYS_TIER,1,dev-377249,SCA,,Gift,REF-119080,BNPACNLX2A1,FR768365710000000957301,CCBPCHPP2A1,FR765391810000000957401,0.48,1,,false,false,true,,dev-377249,SCA,,Gift,REF-119080,BNPACNLX2A1,FR768365710000000957301,CCBPCHPP2A1,FR765391810000000957401,0.48,1,true,,false,false,true
9574,2025-08-22T06:37:23.535Z,5839.7,EUR,SEPA,company,615,customer,130,DE,ES,,,,normal,,88,dev-312770,SCA,,Trade,REF-567828,AGRIFESL2A1,FR768376210000000957401,AGRIFDEM0XX,FR762857410000000957501,0.79,1,,true,false,true,,dev-312770,SCA,,Trade,REF-567828,AGRIFESL2A1,FR768376210000000957401,AGRIFDEM0XX,FR762857410000000957501,0.79,1,,,true,false,true
9575,2025-08-24T06:37:23.535Z,6590.64,GBP,SEPA,customer,440,customer,979,CN,CH,,,,suspect,FONDS_SEIN_PAYS_TIER,11,dev-440970,SCA,,Salary,REF-238521,DEUTCHMMXXX,FR767863410000000957501,DEUTCNPA0XX,FR761260310000000957601,2.71,1.1858,,true,false,true,,dev-440970,SCA,,Salary,REF-238521,DEUTCHMMXXX,FR767863410000000957501,DEUTCNPA0XX,FR761260310000000957601,2.71,1.1858,,,true,false,true
9576,2025-06-15T06:37:23.535Z,5206.52,EUR,SWIFT,customer,499,company,911,FR,IT,,,,review,,89,dev-283180,SCA,,Crypto,REF-972579,SOGEITPPXXX,FR762697910000000957601,HSBCFRPA0XX,FR762428710000000957701,1.20,1,,false,false,true,,dev-283180,SCA,,Crypto,REF-972579,SOGEITPPXXX,FR762697910000000957601,HSBCFRPA0XX,FR762428710000000957701,1.20,1,,,false,false,true
9577,2025-06-24T06:37:23.535Z,7914.8,EUR,PSU-PSD2,company,220,company,326,DE,US,GB,,,suspect,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,67,dev-239774,SCA,,Rent,REF-320333,HSBCUSLXXXX,FR764242010000000957701,HSBCDEMMXXX,FR768053010000000957801,2.40,1,,false,false,true,GB,dev-239774,SCA,,Rent,REF-320333,HSBCUSLXXXX,FR764242010000000957701,HSBCDEMMXXX,FR768053010000000957801,2.40,1,,,false,false,true
9578,2025-06-24T06:37:23.535Z,7583.38,USD,CARD,customer,979,company,679,ES,BE,,,,review,,59,dev-228773,3DS,6011,Gift,REF-526290,DEUTBELL0XX,FR769374910000000957801,CITIESMM2A1,FR768715310000000957901,2.67,0.9455,false,false,false,true,,dev-228773,3DS,6011,Gift,REF-526290,DEUTBELL0XX,FR769374910000000957801,CITIESMM2A1,FR768715310000000957901,2.67,0.9455,,false,false,false,true
9579,2025-08-01T06:37:23.535Z,2726,GBP,CARD,company,595,company,624,LU,BE,,,,suspect,,15,dev-770794,3DS,5732,Salary,REF-369216,AGRIFBEP0XX,FR761345710000000957901,BARCLUMM0XX,LU761841610000000958001,2.80,1.2241,false,false,false,true,,dev-770794,3DS,5732,Salary,REF-369216,AGRIFBEP0XX,FR761345710000000957901,BARCLUMM0XX,LU761841610000000958001,2.80,1.2241,,false,false,false,true
9580,2025-06-14T06:37:23.535Z,1623.68,CHF,CARD,company,509,company,824,ES,IT,,,,review,,30,dev-237491,3DS,6011,Salary,REF-897995,SOGEITMM0XX,FR767369410000000958001,CITIESPPXXX,FR765257410000000958101,3.00,0.9733,false,false,false,true,,dev-237491,3DS,6011,Salary,REF-897995,SOGEITMM0XX,FR767369410000000958001,CITIESPPXXX,FR765257410000000958101,3.00,0.9733,,false,false,false,true
9581,2025-08-19T06:37:23.535Z,8406.97,EUR,SEPA,customer,239,customer,875,CH,ES,,,,suspect,,69,dev-876482,SCA,,Invoice,REF-377413,BNPAESLX2A1,FR769500110000000958101,BNPACHLL0XX,FR769977710000000958201,2.09,1,,true,false,true,,dev-876482,SCA,,Invoice,REF-377413,BNPAESLX2A1,FR769500110000000958101,BNPACHLL0XX,FR769977710000000958201,2.09,1,,,true,false,true
9582,2025-09-08T06:37:23.535Z,5680.25,EUR,SEPA,company,858,customer,613,GB,FR,,,,normal,,50,dev-671550,SCA,,Salary,REF-236003,SOGEFRLXXXX,FR769861610000000958201,AGRIFGBLXXX,FR763102310000000958301,2.34,1,,false,false,true,,dev-671550,SCA,,Salary,REF-236003,SOGEFRLXXXX,FR769861610000000958201,AGRIFGBLXXX,FR763102310000000958301,2.34,1,,,false,false,true
9583,2025-08-18T06:37:23.535Z,7040.53,CHF,SEPA,company,276,customer,757,AE,US,,,,normal,FONDS_SEIN_PAYS_TIER,25,dev-417613,SCA,,Trade,REF-848401,AGRIFUSLXXX,FR761669810000000958301,PSSTAEPA0XX,FR762961010000000958401,0.13,1.2996,,true,false,true,,dev-417613,SCA,,Trade,REF-848401,AGRIFUSLXXX,FR761669810000000958301,PSSTAEPA0XX,FR762961010000000958401,0.13,1.2996,,,true,false,true
9584,2025-06-30T06:37:23.535Z,8302.4,GBP,SEPA,customer,324,customer,748,NG,DE,,,,normal,,63,dev-366987,SCA,,Gift,REF-747689,PSSTDELX2A1,FR761807910000000958401,HSBCNGMM0XX,FR762992110000000958501,0.40,1.3817,,false,false,true,,dev-366987,SCA,,Gift,REF-747689,PSSTDELX2A1,FR761807910000000958401,HSBCNGMM0XX,FR762992110000000958501,0.40,1.3817,,,false,false,true
9585,2025-07-05T06:37:23.535Z,6910.9,EUR,CASH,company,23,customer,528,LU,BE,,,,normal,,84,dev-937496,SCA,,Gift,REF-758255,CCBPBELLXXX,FR765007410000000958501,PSSTLUPP2A1,LU763721110000000958601,0.63,1,,false,false,true,,dev-937496,SCA,,Gift,REF-758255,CCBPBELLXXX,FR765007410000000958501,PSSTLUPP2A1,LU763721110000000958601,0.63,1,,,false,false,true
9586,2025-09-07T06:37:23.535Z,1970.02,EUR,SWIFT,company,278,customer,35,NG,FR,,,,suspect,,84,dev-578599,SCA,,Gift,REF-421563,AGRIFFRM0XX,FR763904410000000958601,AGRIFNGLXXX,FR767869110000000958701,2.68,1,,false,false,true,,dev-578599,SCA,,Gift,REF-421563,AGRIFFRM0XX,FR763904410000000958601,AGRIFNGLXXX,FR767869110000000958701,2.68,1,,,false,false,true
9587,2025-09-05T06:37:23.535Z,8120.2,GBP,SWIFT,company,70,customer,953,CH,GB,,,,suspect,FONDS_SEIN_PAYS_TIER,37,dev-381592,SCA,,Rent,REF-825207,CCBPGBLLXXX,FR767445010000000958701,CCBPCHLX0XX,FR763818210000000958801,1.21,1.3348,,false,false,true,,dev-381592,SCA,,Rent,REF-825207,CCBPGBLLXXX,FR767445010000000958701,CCBPCHLX0XX,FR763818210000000958801,1.21,1.3348,,,false,false,true
9588,2025-09-02T06:37:23.535Z,2571.01,GBP,SEPA,company,331,company,685,GB,AE,,,,normal,FONDS_SEIN_PAYS_TIER,39,dev-405528,SCA,,Trade,REF-431714,AGRIFAEL0XX,FR768895910000000958801,HSBCGBMMXXX,FR769221510000000958901,1.43,1.0533,,true,false,true,,dev-405528,SCA,,Trade,REF-431714,AGRIFAEL0XX,FR768895910000000958801,HSBCGBMMXXX,FR769221510000000958901,1.43,1.0533,,,true,false,true
9589,2025-08-13T06:37:23.535Z,2780.16,EUR,CRYPTO,company,80,company,592,LU,DE,,true,,review,,93,dev-924157,SCA,,Rent,REF-863044,AGRIFDEL0XX,FR768027510000000958901,HSBCLUMM2A1,LU761834210000000959001,0.73,1,,false,false,true,,dev-924157,SCA,,Rent,REF-863044,AGRIFDEL0XX,FR768027510000000958901,HSBCLUMM2A1,LU761834210000000959001,0.73,1,true,,false,false,true
9590,2025-09-04T06:37:23.535Z,5227.08,EUR,CARD,company,734,company,828,US,FR,,,,review,,55,dev-554362,3DS,5732,Invoice,REF-703583,BARCFRLX0XX,FR764439110000000959001,HSBCUSMMXXX,FR767658410000000959101,2.34,1,false,false,false,true,,dev-554362,3DS,5732,Invoice,REF-703583,BARCFRLX0XX,FR764439110000000959001,HSBCUSMMXXX,FR767658410000000959101,2.34,1,,false,false,false,true
9591,2025-09-03T06:37:23.535Z,379.71,USD,SEPA,company,282,customer,568,NG,US,,,,suspect,FONDS_SEIN_PAYS_TIER,53,dev-744985,SCA,,Invoice,REF-619605,BNPAUSMM2A1,FR763042210000000959101,BARCNGMMXXX,FR766685810000000959201,2.40,1.1064,,true,false,true,,dev-744985,SCA,,Invoice,REF-619605,BNPAUSMM2A1,FR763042210000000959101,BARCNGMMXXX,FR766685810000000959201,2.40,1.1064,,,true,false,true
9592,2025-08-22T06:37:23.535Z,5265.52,EUR,PSU-PSD2,company,239,company,584,CH,DE,DE,,,review,UTILISATION_CONNECTE,52,dev-439697,SCA,,Invoice,REF-856724,CCBPDEMMXXX,FR763359110000000959201,CITICHPAXXX,FR761379410000000959301,0.90,1,,false,false,true,DE,dev-439697,SCA,,Invoice,REF-856724,CCBPDEMMXXX,FR763359110000000959201,CITICHPAXXX,FR761379410000000959301,0.90,1,,,false,false,true
9593,2025-07-12T06:37:23.535Z,2349.85,EUR,SWIFT,company,761,company,530,CH,AE,,,,review,FONDS_SEIN_PAYS_TIER,52,dev-594331,SCA,,Rent,REF-677435,BNPAAELLXXX,FR767876710000000959301,AGRIFCHLXXX,FR764015910000000959401,2.40,1,,false,false,true,,dev-594331,SCA,,Rent,REF-677435,BNPAAELLXXX,FR767876710000000959301,AGRIFCHLXXX,FR764015910000000959401,2.40,1,,,false,false,true
9594,2025-08-17T06:37:23.535Z,6000.76,USD,PSU-PSD2,customer,470,customer,419,DE,AE,ES,,,suspect,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,0,dev-499002,SCA,,Rent,REF-226686,BNPAAEPA2A1,FR766693310000000959401,PSSTDELXXXX,FR763234710000000959501,0.76,0.9564,,false,false,true,ES,dev-499002,SCA,,Rent,REF-226686,BNPAAEPA2A1,FR766693310000000959401,PSSTDELXXXX,FR763234710000000959501,0.76,0.9564,,,false,false,true
9595,2025-06-29T06:37:23.535Z,732.76,GBP,CARD,company,135,company,861,FR,AE,,,,review,FONDS_SEIN_PAYS_TIER,29,dev-668272,3DS,5732,Invoice,REF-387771,DEUTAELX2A1,FR768967110000000959501,BARCFRPA2A1,FR766249610000000959601,2.33,0.9063,false,false,false,true,,dev-668272,3DS,5732,Invoice,REF-387771,DEUTAELX2A1,FR768967110000000959501,BARCFRPA2A1,FR766249610000000959601,2.33,0.9063,,false,false,false,true
9596,2025-08-14T06:37:23.535Z,6820.13,EUR,CASH,company,199,company,573,CH,IT,,,,review,,44,dev-463656,SCA,,Rent,REF-886436,HSBCITPA0XX,FR765627610000000959601,DEUTCHPP0XX,FR762427310000000959701,0.78,1,,false,false,true,,dev-463656,SCA,,Rent,REF-886436,HSBCITPA0XX,FR765627610000000959601,DEUTCHPP0XX,FR762427310000000959701,0.78,1,,,false,false,true
9597,2025-07-06T06:37:23.535Z,5828.86,USD,CARD,customer,455,company,977,CN,CN,,,,suspect,FONDS_SEIN_PAYS_TIER,71,dev-931527,3DS,4829,Salary,REF-241680,AGRIFCNPXXX,FR763902910000000959701,SOGECNLXXXX,FR766756510000000959801,2.27,1.1006,true,false,false,false,,dev-931527,3DS,4829,Salary,REF-241680,AGRIFCNPXXX,FR763902910000000959701,SOGECNLXXXX,FR766756510000000959801,2.27,1.1006,,true,false,false,false
9598,2025-06-20T06:37:23.535Z,724.49,EUR,SWIFT,company,159,customer,302,CH,AE,,,,suspect,FONDS_SEIN_PAYS_TIER,46,dev-959650,SCA,,Gift,REF-379284,SOGEAEPA0XX,FR761953110000000959801,CITICHPP2A1,FR769901610000000959901,0.58,1,,false,false,true,,dev-959650,SCA,,Gift,REF-379284,SOGEAEPA0XX,FR761953110000000959801,CITICHPP2A1,FR769901610000000959901,0.58,1,,,false,false,true
9599,2025-06-16T06:37:23.535Z,125.11,GBP,CARD,customer,45,company,200,NG,CN,,,,review,FONDS_SEIN_PAYS_TIER,50,dev-767232,3DS,5411,Crypto,REF-289787,SOGECNPA0XX,FR767485410000000959901,BARCNGPA0XX,FR763546710000000960001,0.24,1.0828,true,false,false,true,,dev-767232,3DS,5411,Crypto,REF-289787,SOGECNPA0XX,FR767485410000000959901,BARCNGPA0XX,FR763546710000000960001,0.24,1.0828,,true,false,false,true
9600,2025-06-17T06:37:23.535Z,1557.43,GBP,SWIFT,company,961,company,926,BE,AE,,,,normal,FONDS_SEIN_PAYS_TIER,79,dev-103282,SCA,,Invoice,REF-560221,BARCAEMM0XX,FR764706310000000960001,AGRIFBEL0XX,FR762752910000000960101,1.85,1.3941,,false,false,true,,dev-103282,SCA,,Invoice,REF-560221,BARCAEMM0XX,FR764706310000000960001,AGRIFBEL0XX,FR762752910000000960101,1.85,1.3941,,,false,false,true
9601,2025-08-17T06:37:23.535Z,7170.32,CHF,SWIFT,company,477,customer,228,FR,ES,,,,review,,29,dev-814565,SCA,,Rent,REF-382919,BARCESPA0XX,FR769377510000000960101,HSBCFRLX2A1,FR766305110000000960201,0.19,1.1473,,false,false,true,,dev-814565,SCA,,Rent,REF-382919,BARCESPA0XX,FR769377510000000960101,HSBCFRLX2A1,FR766305110000000960201,0.19,1.1473,,,false,false,true
9602,2025-07-23T06:37:23.535Z,7701.4,EUR,CASH,company,145,customer,568,AE,GB,,,,review,FONDS_SEIN_PAYS_TIER,80,dev-733635,SCA,,Rent,REF-735730,BARCGBLXXXX,FR765594910000000960201,CCBPAEPA0XX,FR762735610000000960301,0.35,1,,false,false,true,,dev-733635,SCA,,Rent,REF-735730,BARCGBLXXXX,FR765594910000000960201,CCBPAEPA0XX,FR762735610000000960301,0.35,1,,,false,false,true
9603,2025-09-08T06:37:23.535Z,2222.95,EUR,PSU-PSD2,customer,357,company,705,LU,AE,FR,,,normal,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,41,dev-401197,SCA,,Salary,REF-212023,AGRIFAEMXXX,FR768262810000000960301,BARCLUPAXXX,LU763187810000000960401,1.42,1,,false,false,true,FR,dev-401197,SCA,,Salary,REF-212023,AGRIFAEMXXX,FR768262810000000960301,BARCLUPAXXX,LU763187810000000960401,1.42,1,,,false,false,true
9604,2025-09-07T06:37:23.535Z,2137.81,EUR,SWIFT,company,909,company,38,FR,CN,,,,suspect,FONDS_SEIN_PAYS_TIER,43,dev-963805,SCA,,Salary,REF-997459,DEUTCNMM0XX,FR764742910000000960401,DEUTFRLL0XX,FR767934810000000960501,1.92,1,,false,false,true,,dev-963805,SCA,,Salary,REF-997459,DEUTCNMM0XX,FR764742910000000960401,DEUTFRLL0XX,FR767934810000000960501,1.92,1,,,false,false,true
9605,2025-06-18T06:37:23.535Z,3331.5,EUR,CASH,company,892,company,128,AE,FR,,,,normal,,77,dev-865530,SCA,,Trade,REF-111692,DEUTFRLL2A1,FR766144910000000960501,HSBCAEMMXXX,FR764035410000000960601,2.17,1,,false,false,true,,dev-865530,SCA,,Trade,REF-111692,DEUTFRLL2A1,FR766144910000000960501,HSBCAEMMXXX,FR764035410000000960601,2.17,1,,,false,false,true
9606,2025-06-25T06:37:23.535Z,8523.55,GBP,PSU-PSD2,company,233,company,233,NG,ES,ES,,,suspect,UTILISATION_CONNECTE,5,dev-644383,SCA,,Crypto,REF-875761,BNPAESPPXXX,FR769604710000000960601,SOGENGLLXXX,FR763055910000000960701,2.82,0.8053,,false,false,true,ES,dev-644383,SCA,,Crypto,REF-875761,BNPAESPPXXX,FR769604710000000960601,SOGENGLLXXX,FR763055910000000960701,2.82,0.8053,,,false,false,true
9607,2025-07-14T06:37:23.535Z,7265.43,EUR,CRYPTO,customer,707,customer,743,US,DE,,true,,review,,80,dev-159544,SCA,,Salary,REF-550776,DEUTDEPAXXX,FR764992710000000960701,AGRIFUSL0XX,FR765644610000000960801,1.52,1,,false,false,true,,dev-159544,SCA,,Salary,REF-550776,DEUTDEPAXXX,FR764992710000000960701,AGRIFUSL0XX,FR765644610000000960801,1.52,1,true,,false,false,true
9608,2025-08-30T06:37:23.535Z,1299.53,CHF,CRYPTO,customer,511,customer,208,AE,IT,,true,,review,,67,dev-355585,SCA,,Invoice,REF-424682,DEUTITLX2A1,FR766666910000000960801,PSSTAELX2A1,FR764998410000000960901,1.26,0.9336,,false,false,true,,dev-355585,SCA,,Invoice,REF-424682,DEUTITLX2A1,FR766666910000000960801,PSSTAELX2A1,FR764998410000000960901,1.26,0.9336,true,,false,false,true
9609,2025-08-15T06:37:23.535Z,4718.58,CHF,SEPA,company,70,company,12,DE,GB,,,,review,FONDS_SEIN_PAYS_TIER,79,dev-635042,SCA,,Salary,REF-820697,DEUTGBPPXXX,FR763792710000000960901,DEUTDELX2A1,FR765970710000000961001,2.69,1.3101,,true,false,true,,dev-635042,SCA,,Salary,REF-820697,DEUTGBPPXXX,FR763792710000000960901,DEUTDELX2A1,FR765970710000000961001,2.69,1.3101,,,true,false,true
9610,2025-08-19T06:37:23.535Z,5099.22,USD,SEPA,company,198,customer,803,US,CN,,,,review,FONDS_SEIN_PAYS_TIER,28,dev-935263,SCA,,Trade,REF-701019,DEUTCNLX2A1,FR768737310000000961001,AGRIFUSM0XX,FR766943110000000961101,0.22,1.3034,,true,false,true,,dev-935263,SCA,,Trade,REF-701019,DEUTCNLX2A1,FR768737310000000961001,AGRIFUSM0XX,FR766943110000000961101,0.22,1.3034,,,true,false,true
9611,2025-06-29T06:37:23.535Z,4915.43,EUR,CASH,customer,607,customer,785,FR,CH,,,,review,FONDS_SEIN_PAYS_TIER,49,dev-618650,SCA,,Rent,REF-970541,CCBPCHPP0XX,FR766027210000000961101,DEUTFRLXXXX,FR761291610000000961201,2.47,1,,false,false,true,,dev-618650,SCA,,Rent,REF-970541,CCBPCHPP0XX,FR766027210000000961101,DEUTFRLXXXX,FR761291610000000961201,2.47,1,,,false,false,true
9612,2025-07-11T06:37:23.535Z,3928.55,USD,SWIFT,customer,552,company,401,GB,GB,,,,normal,FONDS_SEIN_PAYS_TIER,49,dev-585362,SCA,,Gift,REF-733582,DEUTGBMM2A1,FR768703710000000961201,PSSTGBPP0XX,FR769073910000000961301,2.98,1.0716,,false,false,false,,dev-585362,SCA,,Gift,REF-733582,DEUTGBMM2A1,FR768703710000000961201,PSSTGBPP0XX,FR769073910000000961301,2.98,1.0716,,,false,false,false
9613,2025-06-29T06:37:23.535Z,5864.63,USD,CARD,company,363,company,628,DE,FR,,,,normal,,84,dev-969765,3DS,6011,Crypto,REF-809039,PSSTFRLXXXX,FR767468810000000961301,BARCDEMM0XX,FR768499210000000961401,2.23,0.8378,false,false,false,true,,dev-969765,3DS,6011,Crypto,REF-809039,PSSTFRLXXXX,FR767468810000000961301,BARCDEMM0XX,FR768499210000000961401,2.23,0.8378,,false,false,false,true
9614,2025-07-31T06:37:23.535Z,2074.54,EUR,CARD,customer,26,customer,195,DE,BE,,,,suspect,,3,dev-448877,3DS,5411,Invoice,REF-155664,BARCBELL2A1,FR768668610000000961401,PSSTDELXXXX,FR767023110000000961501,0.87,1,false,false,false,true,,dev-448877,3DS,5411,Invoice,REF-155664,BARCBELL2A1,FR768668610000000961401,PSSTDELXXXX,FR767023110000000961501,0.87,1,,false,false,false,true
9615,2025-09-04T06:37:23.535Z,7030.6,GBP,SWIFT,company,361,customer,869,LU,LU,,,,review,,30,dev-852613,SCA,,Invoice,REF-739737,BNPALUPA0XX,LU761146710000000961501,CITILUPAXXX,LU762885310000000961601,2.25,1.0343,,false,false,false,,dev-852613,SCA,,Invoice,REF-739737,BNPALUPA0XX,LU761146710000000961501,CITILUPAXXX,LU762885310000000961601,2.25,1.0343,,,false,false,false
9616,2025-06-30T06:37:23.535Z,8817.79,EUR,SEPA,company,530,customer,857,CH,FR,,,,review,,68,dev-641634,SCA,,Gift,REF-162208,HSBCFRPA0XX,FR761205010000000961601,AGRIFCHL0XX,FR762962510000000961701,0.65,1,,true,false,true,,dev-641634,SCA,,Gift,REF-162208,HSBCFRPA0XX,FR761205010000000961601,AGRIFCHL0XX,FR762962510000000961701,0.65,1,,,true,false,true
9617,2025-06-23T06:37:23.535Z,7240.15,CHF,SEPA,company,589,customer,725,CH,DE,,,,review,,69,dev-230674,SCA,,Salary,REF-642667,BNPADEMM0XX,FR763317310000000961701,CCBPCHMM0XX,FR763841910000000961801,2.24,1.1536,,true,false,true,,dev-230674,SCA,,Salary,REF-642667,BNPADEMM0XX,FR763317310000000961701,CCBPCHMM0XX,FR763841910000000961801,2.24,1.1536,,,true,false,true
9618,2025-08-18T06:37:23.535Z,8613.72,USD,CARD,company,998,company,290,FR,FR,,,,suspect,,98,dev-871776,3DS,6011,Invoice,REF-308562,HSBCFRMMXXX,FR768739410000000961801,SOGEFRPP0XX,FR769440810000000961901,0.93,1.2518,true,false,false,false,,dev-871776,3DS,6011,Invoice,REF-308562,HSBCFRMMXXX,FR768739410000000961801,SOGEFRPP0XX,FR769440810000000961901,0.93,1.2518,,true,false,false,false
9619,2025-08-02T06:37:23.535Z,369.08,EUR,PSU-PSD2,customer,871,customer,620,NG,US,ES,,,normal,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,47,dev-136139,SCA,,Invoice,REF-281045,DEUTUSMM2A1,FR763951510000000961901,BNPANGPA2A1,FR764299410000000962001,1.13,1,,false,false,true,ES,dev-136139,SCA,,Invoice,REF-281045,DEUTUSMM2A1,FR763951510000000961901,BNPANGPA2A1,FR764299410000000962001,1.13,1,,,false,false,true
9620,2025-08-12T06:37:23.535Z,8725.42,GBP,CRYPTO,customer,957,customer,644,DE,LU,,false,,review,PBR_ATTACHED,71,dev-763524,SCA,,Salary,REF-760998,BARCLULX2A1,LU767817910000000962001,CITIDEPP2A1,FR761700310000000962101,0.34,0.8811,,false,false,true,,dev-763524,SCA,,Salary,REF-760998,BARCLULX2A1,LU767817910000000962001,CITIDEPP2A1,FR761700310000000962101,0.34,0.8811,false,,false,false,true
9621,2025-08-23T06:37:23.535Z,2054.18,EUR,CASH,company,820,customer,983,LU,LU,,,,review,,66,dev-784447,SCA,,Rent,REF-407736,AGRIFLUP0XX,LU769970110000000962101,BARCLULX0XX,LU766700310000000962201,1.22,1,,false,false,false,,dev-784447,SCA,,Rent,REF-407736,AGRIFLUP0XX,LU769970110000000962101,BARCLULX0XX,LU766700310000000962201,1.22,1,,,false,false,false
9622,2025-08-20T06:37:23.535Z,8865.43,EUR,CARD,customer,103,customer,340,AE,US,,,,normal,FONDS_SEIN_PAYS_TIER,48,dev-754971,3DS,4829,Salary,REF-243148,HSBCUSLX2A1,FR762274910000000962201,BARCAEPPXXX,FR761436410000000962301,2.00,1,true,false,false,true,,dev-754971,3DS,4829,Salary,REF-243148,HSBCUSLX2A1,FR762274910000000962201,BARCAEPPXXX,FR761436410000000962301,2.00,1,,true,false,false,true
9623,2025-08-22T06:37:23.535Z,5706.21,EUR,CASH,company,964,company,386,CN,CH,,,,suspect,FONDS_SEIN_PAYS_TIER,9,dev-202607,SCA,,Rent,REF-150731,CITICHLX0XX,FR761630110000000962301,CITICNLL2A1,FR762845910000000962401,2.14,1,,false,false,true,,dev-202607,SCA,,Rent,REF-150731,CITICHLX0XX,FR761630110000000962301,CITICNLL2A1,FR762845910000000962401,2.14,1,,,false,false,true
9624,2025-07-05T06:37:23.535Z,4506.08,USD,CARD,company,378,customer,300,NG,AE,,,,suspect,FONDS_SEIN_PAYS_TIER,74,dev-635446,3DS,5411,Rent,REF-470106,BNPAAELL2A1,FR767581710000000962401,SOGENGLX2A1,FR764178710000000962501,2.85,1.2923,false,false,false,true,,dev-635446,3DS,5411,Rent,REF-470106,BNPAAELL2A1,FR767581710000000962401,SOGENGLX2A1,FR764178710000000962501,2.85,1.2923,,false,false,false,true
9625,2025-07-21T06:37:23.535Z,5175.78,EUR,CRYPTO,customer,633,company,557,CH,NG,,true,,normal,FONDS_SEIN_PAYS_TIER,29,dev-264167,SCA,,Invoice,REF-532381,CITINGPP2A1,FR769865010000000962501,BNPACHLX2A1,FR767016210000000962601,2.27,1,,false,false,true,,dev-264167,SCA,,Invoice,REF-532381,CITINGPP2A1,FR769865010000000962501,BNPACHLX2A1,FR767016210000000962601,2.27,1,true,,false,false,true
9626,2025-09-09T06:37:23.535Z,5278.27,CHF,PSU-PSD2,customer,204,customer,683,GB,LU,ES,,,suspect,UTILISATION_CONNECTE,61,dev-771010,SCA,,Trade,REF-717652,HSBCLUMMXXX,LU763523410000000962601,BNPAGBMM2A1,FR768932310000000962701,2.73,1.1801,,false,false,true,ES,dev-771010,SCA,,Trade,REF-717652,HSBCLUMMXXX,LU763523410000000962601,BNPAGBMM2A1,FR768932310000000962701,2.73,1.1801,,,false,false,true
9627,2025-06-22T06:37:23.535Z,686.14,CHF,SEPA,company,229,customer,938,FR,IT,,,,normal,,98,dev-426893,SCA,,Invoice,REF-103463,SOGEITLLXXX,FR768209610000000962701,AGRIFFRMXXX,FR766134410000000962801,1.96,1.082,,false,false,true,,dev-426893,SCA,,Invoice,REF-103463,SOGEITLLXXX,FR768209610000000962701,AGRIFFRMXXX,FR766134410000000962801,1.96,1.082,,,false,false,true
9628,2025-07-24T06:37:23.535Z,3291.36,EUR,SWIFT,company,288,company,93,CN,DE,,,,review,,44,dev-873518,SCA,,Trade,REF-314622,PSSTDELX2A1,FR761328510000000962801,BARCCNPPXXX,FR766632610000000962901,0.70,1,,false,false,true,,dev-873518,SCA,,Trade,REF-314622,PSSTDELX2A1,FR761328510000000962801,BARCCNPPXXX,FR766632610000000962901,0.70,1,,,false,false,true
9629,2025-07-17T06:37:23.535Z,7141.62,EUR,SEPA,customer,703,company,746,GB,AE,,,,review,FONDS_SEIN_PAYS_TIER,24,dev-532482,SCA,,Salary,REF-813670,BNPAAEMM0XX,FR768145210000000962901,DEUTGBPP2A1,FR761210610000000963001,0.29,1,,false,false,true,,dev-532482,SCA,,Salary,REF-813670,BNPAAEMM0XX,FR768145210000000962901,DEUTGBPP2A1,FR761210610000000963001,0.29,1,,,false,false,true
9630,2025-07-23T06:37:23.535Z,6887.93,EUR,PSU-PSD2,customer,857,company,502,FR,CH,ES,,,review,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,80,dev-999961,SCA,,Crypto,REF-487388,DEUTCHMM0XX,FR767209710000000963001,CCBPFRPAXXX,FR763744610000000963101,1.23,1,,false,false,true,ES,dev-999961,SCA,,Crypto,REF-487388,DEUTCHMM0XX,FR767209710000000963001,CCBPFRPAXXX,FR763744610000000963101,1.23,1,,,false,false,true
9631,2025-08-07T06:37:23.535Z,4221.46,USD,SWIFT,company,86,company,270,CN,IT,,,,suspect,,2,dev-774796,SCA,,Gift,REF-956620,PSSTITPP0XX,FR767193710000000963101,PSSTCNLL2A1,FR762628210000000963201,0.91,1.1873,,false,false,true,,dev-774796,SCA,,Gift,REF-956620,PSSTITPP0XX,FR767193710000000963101,PSSTCNLL2A1,FR762628210000000963201,0.91,1.1873,,,false,false,true
